ID;Status;Type;Lenght;Managed by;Municipality;Google Maps;Geographical coordinates;Geo Shape
513;active;Trottoir;1.8;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.82184323071563%2C4.405879239289872;50.82184323071563, 4.405879239289872;"{""coordinates"": [4.405879239289872, 50.82184323071563], ""type"": ""Point""}"
514;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81735802163237%2C4.325486380454077;50.81735802163237, 4.325486380454077;"{""coordinates"": [4.325486380454077, 50.81735802163237], ""type"": ""Point""}"
519;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.85341558276239%2C4.3383376549152;50.85341558276239, 4.3383376549152;"{""coordinates"": [4.3383376549152, 50.85341558276239], ""type"": ""Point""}"
522;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.885816630364566%2C4.310459054762184;50.885816630364566, 4.310459054762184;"{""coordinates"": [4.310459054762184, 50.885816630364566], ""type"": ""Point""}"
523;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.839146348370164%2C4.323334494268588;50.839146348370164, 4.323334494268588;"{""coordinates"": [4.323334494268588, 50.839146348370164], ""type"": ""Point""}"
540;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.838578578398696%2C4.321261342277319;50.838578578398696, 4.321261342277319;"{""coordinates"": [4.321261342277319, 50.838578578398696], ""type"": ""Point""}"
543;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.8224958816979%2C4.330972878251183;50.8224958816979, 4.330972878251183;"{""coordinates"": [4.330972878251183, 50.8224958816979], ""type"": ""Point""}"
550;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87481649669705%2C4.321434506350405;50.87481649669705, 4.321434506350405;"{""coordinates"": [4.321434506350405, 50.87481649669705], ""type"": ""Point""}"
557;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.887651165640406%2C4.38393703764289;50.887651165640406, 4.38393703764289;"{""coordinates"": [4.38393703764289, 50.887651165640406], ""type"": ""Point""}"
564;active;Voirie;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.883501307901064%2C4.420038547409328;50.883501307901064, 4.420038547409328;"{""coordinates"": [4.420038547409328, 50.883501307901064], ""type"": ""Point""}"
574;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87634387098973%2C4.333315122066249;50.87634387098973, 4.333315122066249;"{""coordinates"": [4.333315122066249, 50.87634387098973], ""type"": ""Point""}"
582;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87305756191046%2C4.319689481083361;50.87305756191046, 4.319689481083361;"{""coordinates"": [4.319689481083361, 50.87305756191046], ""type"": ""Point""}"
587;active;Trottoir;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87054629666843%2C4.304464973731725;50.87054629666843, 4.304464973731725;"{""coordinates"": [4.304464973731725, 50.87054629666843], ""type"": ""Point""}"
589;active;Voirie;1.8;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86198823713162%2C4.360516562820979;50.86198823713162, 4.360516562820979;"{""coordinates"": [4.360516562820979, 50.86198823713162], ""type"": ""Point""}"
601;active;Voirie;1.8;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.857297630806514%2C4.369529787088406;50.857297630806514, 4.369529787088406;"{""coordinates"": [4.369529787088406, 50.857297630806514], ""type"": ""Point""}"
606;active;Voirie;1.8;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.827820417485704%2C4.359169796907968;50.827820417485704, 4.359169796907968;"{""coordinates"": [4.359169796907968, 50.827820417485704], ""type"": ""Point""}"
607;active;Voirie;1.8;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.861568346396375%2C4.371946900501984;50.861568346396375, 4.371946900501984;"{""coordinates"": [4.371946900501984, 50.861568346396375], ""type"": ""Point""}"
610;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.87115043516722%2C4.290533014391357;50.87115043516722, 4.290533014391357;"{""coordinates"": [4.290533014391357, 50.87115043516722], ""type"": ""Point""}"
611;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.86361861362333%2C4.2986110455073705;50.86361861362333, 4.2986110455073705;"{""coordinates"": [4.29861104550737, 50.86361861362333], ""type"": ""Point""}"
616;active;Trottoir;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86199321677123%2C4.334177328757812;50.86199321677123, 4.334177328757812;"{""coordinates"": [4.334177328757812, 50.86199321677123], ""type"": ""Point""}"
629;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83026758475973%2C4.319482418423991;50.83026758475973, 4.319482418423991;"{""coordinates"": [4.319482418423991, 50.83026758475973], ""type"": ""Point""}"
637;active;Trottoir;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.8543036067971%2C4.341869405838528;50.8543036067971, 4.341869405838528;"{""coordinates"": [4.341869405838528, 50.8543036067971], ""type"": ""Point""}"
642;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86498800101314%2C4.339492067629289;50.86498800101314, 4.339492067629289;"{""coordinates"": [4.339492067629289, 50.86498800101314], ""type"": ""Point""}"
647;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.848995441533035%2C4.3340414706389225;50.848995441533035, 4.3340414706389225;"{""coordinates"": [4.334041470638923, 50.848995441533035], ""type"": ""Point""}"
653;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.860471342231634%2C4.340514494001143;50.860471342231634, 4.340514494001143;"{""coordinates"": [4.340514494001143, 50.860471342231634], ""type"": ""Point""}"
660;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.8486612671422%2C4.320227639014221;50.8486612671422, 4.320227639014221;"{""coordinates"": [4.320227639014221, 50.8486612671422], ""type"": ""Point""}"
661;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.84563632683277%2C4.284790779738842;50.84563632683277, 4.284790779738842;"{""coordinates"": [4.284790779738842, 50.84563632683277], ""type"": ""Point""}"
669;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.84962860556413%2C4.330525264779907;50.84962860556413, 4.330525264779907;"{""coordinates"": [4.330525264779907, 50.84962860556413], ""type"": ""Point""}"
677;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.861479020766964%2C4.314978798223958;50.861479020766964, 4.314978798223958;"{""coordinates"": [4.314978798223958, 50.861479020766964], ""type"": ""Point""}"
683;active;Voirie;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.814117456338444%2C4.413767048766856;50.814117456338444, 4.413767048766856;"{""coordinates"": [4.413767048766856, 50.814117456338444], ""type"": ""Point""}"
692;active;Trottoir;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.81237024771235%2C4.428275489522103;50.81237024771235, 4.428275489522103;"{""coordinates"": [4.428275489522103, 50.81237024771235], ""type"": ""Point""}"
697;active;Trottoir;1.8;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.81462860049056%2C4.416968896570302;50.81462860049056, 4.416968896570302;"{""coordinates"": [4.416968896570302, 50.81462860049056], ""type"": ""Point""}"
718;active;Trottoir;3.5;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85538905018881%2C4.397931995209456;50.85538905018881, 4.397931995209456;"{""coordinates"": [4.397931995209456, 50.85538905018881], ""type"": ""Point""}"
719;active;Trottoir;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.858131220425854%2C4.397047214083641;50.858131220425854, 4.397047214083641;"{""coordinates"": [4.397047214083641, 50.858131220425854], ""type"": ""Point""}"
728;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.80486612467654%2C4.313218074467432;50.80486612467654, 4.313218074467432;"{""coordinates"": [4.313218074467432, 50.80486612467654], ""type"": ""Point""}"
735;active;Voirie;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.84724084574764%2C4.446316384084941;50.84724084574764, 4.446316384084941;"{""coordinates"": [4.446316384084941, 50.84724084574764], ""type"": ""Point""}"
741;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.80774396575973%2C4.312346893654453;50.80774396575973, 4.312346893654453;"{""coordinates"": [4.312346893654453, 50.80774396575973], ""type"": ""Point""}"
744;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.82201352517129%2C4.321919903660193;50.82201352517129, 4.321919903660193;"{""coordinates"": [4.321919903660193, 50.82201352517129], ""type"": ""Point""}"
747;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.827834074270186%2C4.2962786745809325;50.827834074270186, 4.2962786745809325;"{""coordinates"": [4.296278674580932, 50.827834074270186], ""type"": ""Point""}"
749;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84580820363266%2C4.298270290176647;50.84580820363266, 4.298270290176647;"{""coordinates"": [4.298270290176647, 50.84580820363266], ""type"": ""Point""}"
756;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.847718693082925%2C4.307952769525402;50.847718693082925, 4.307952769525402;"{""coordinates"": [4.307952769525402, 50.847718693082925], ""type"": ""Point""}"
758;active;Trottoir;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84703920343134%2C4.299467344253233;50.84703920343134, 4.299467344253233;"{""coordinates"": [4.299467344253233, 50.84703920343134], ""type"": ""Point""}"
761;active;Trottoir;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81427708808994%2C4.318415001088391;50.81427708808994, 4.318415001088391;"{""coordinates"": [4.318415001088391, 50.81427708808994], ""type"": ""Point""}"
763;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.870616729992%2C4.293337127041014;50.870616729992, 4.293337127041014;"{""coordinates"": [4.293337127041014, 50.870616729992], ""type"": ""Point""}"
770;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84583397183332%2C4.322958966466346;50.84583397183332, 4.322958966466346;"{""coordinates"": [4.322958966466346, 50.84583397183332], ""type"": ""Point""}"
773;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84522058120084%2C4.322187311399456;50.84522058120084, 4.322187311399456;"{""coordinates"": [4.322187311399456, 50.84522058120084], ""type"": ""Point""}"
776;active;Trottoir;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83335321356039%2C4.3460485298478515;50.83335321356039, 4.3460485298478515;"{""coordinates"": [4.346048529847852, 50.83335321356039], ""type"": ""Point""}"
787;active;Trottoir;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.83775021615128%2C4.360735493758456;50.83775021615128, 4.360735493758456;"{""coordinates"": [4.360735493758456, 50.83775021615128], ""type"": ""Point""}"
790;active;Trottoir;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85104725876779%2C4.3691890349278975;50.85104725876779, 4.3691890349278975;"{""coordinates"": [4.369189034927897, 50.85104725876779], ""type"": ""Point""}"
792;active;Trottoir;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.840403551741126%2C4.379437787859578;50.840403551741126, 4.379437787859578;"{""coordinates"": [4.379437787859578, 50.840403551741126], ""type"": ""Point""}"
797;active;Voirie;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85517853914359%2C4.367653055375577;50.85517853914359, 4.367653055375577;"{""coordinates"": [4.367653055375577, 50.85517853914359], ""type"": ""Point""}"
799;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.78351589132909%2C4.327594709458796;50.78351589132909, 4.327594709458796;"{""coordinates"": [4.327594709458796, 50.78351589132909], ""type"": ""Point""}"
802;active;Trottoir;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.802785412302185%2C4.336661040504226;50.802785412302185, 4.336661040504226;"{""coordinates"": [4.336661040504226, 50.802785412302185], ""type"": ""Point""}"
809;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81147811218753%2C4.36059394893967;50.81147811218753, 4.36059394893967;"{""coordinates"": [4.36059394893967, 50.81147811218753], ""type"": ""Point""}"
810;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81189064911755%2C4.3547356269409;50.81189064911755, 4.3547356269409;"{""coordinates"": [4.3547356269409, 50.81189064911755], ""type"": ""Point""}"
813;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.80023043801089%2C4.391238615040831;50.80023043801089, 4.391238615040831;"{""coordinates"": [4.391238615040831, 50.80023043801089], ""type"": ""Point""}"
815;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.81182816613305%2C4.379538249659778;50.81182816613305, 4.379538249659778;"{""coordinates"": [4.379538249659778, 50.81182816613305], ""type"": ""Point""}"
818;active;Voirie;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.816889122693894%2C4.423998044637323;50.816889122693894, 4.423998044637323;"{""coordinates"": [4.423998044637323, 50.816889122693894], ""type"": ""Point""}"
819;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.809686705729945%2C4.382966284333594;50.809686705729945, 4.382966284333594;"{""coordinates"": [4.382966284333594, 50.809686705729945], ""type"": ""Point""}"
825;active;Voirie;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89554060077129%2C4.355617737208918;50.89554060077129, 4.355617737208918;"{""coordinates"": [4.355617737208918, 50.89554060077129], ""type"": ""Point""}"
826;active;Voirie;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.90139721290555%2C4.348179857084244;50.90139721290555, 4.348179857084244;"{""coordinates"": [4.348179857084244, 50.90139721290555], ""type"": ""Point""}"
827;active;Voirie;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84350050909086%2C4.390543469113831;50.84350050909086, 4.390543469113831;"{""coordinates"": [4.390543469113831, 50.84350050909086], ""type"": ""Point""}"
829;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.842754605623774%2C4.393779468610045;50.842754605623774, 4.393779468610045;"{""coordinates"": [4.393779468610045, 50.842754605623774], ""type"": ""Point""}"
832;active;Trottoir;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.81968807170425%2C4.394162867754002;50.81968807170425, 4.394162867754002;"{""coordinates"": [4.394162867754002, 50.81968807170425], ""type"": ""Point""}"
833;active;Voirie;2.0;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.83591180897978%2C4.332741858958941;50.83591180897978, 4.332741858958941;"{""coordinates"": [4.332741858958941, 50.83591180897978], ""type"": ""Point""}"
836;active;Voirie;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.82906525453937%2C4.3902636488821045;50.82906525453937, 4.3902636488821045;"{""coordinates"": [4.390263648882105, 50.82906525453937], ""type"": ""Point""}"
840;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.84817894266216%2C4.32710914507876;50.84817894266216, 4.32710914507876;"{""coordinates"": [4.32710914507876, 50.84817894266216], ""type"": ""Point""}"
841;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.80172332748652%2C4.37337168725923;50.80172332748652, 4.37337168725923;"{""coordinates"": [4.37337168725923, 50.80172332748652], ""type"": ""Point""}"
849;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86651124268376%2C4.365946752515735;50.86651124268376, 4.365946752515735;"{""coordinates"": [4.365946752515735, 50.86651124268376], ""type"": ""Point""}"
864;active;Voirie;1.8;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.838515282954376%2C4.336703138131029;50.838515282954376, 4.336703138131029;"{""coordinates"": [4.336703138131029, 50.838515282954376], ""type"": ""Point""}"
871;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.8182946079631%2C4.350985453623212;50.8182946079631, 4.350985453623212;"{""coordinates"": [4.350985453623212, 50.8182946079631], ""type"": ""Point""}"
876;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83759723484996%2C4.3130376074607675;50.83759723484996, 4.3130376074607675;"{""coordinates"": [4.313037607460767, 50.83759723484996], ""type"": ""Point""}"
877;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.86755103701183%2C4.357304079095811;50.86755103701183, 4.357304079095811;"{""coordinates"": [4.357304079095811, 50.86755103701183], ""type"": ""Point""}"
880;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.833200870633334%2C4.330684485292552;50.833200870633334, 4.330684485292552;"{""coordinates"": [4.330684485292552, 50.833200870633334], ""type"": ""Point""}"
888;active;Voirie;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.81824848700408%2C4.450470773825051;50.81824848700408, 4.450470773825051;"{""coordinates"": [4.450470773825051, 50.81824848700408], ""type"": ""Point""}"
889;active;Trottoir;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85843481616672%2C4.368680416478882;50.85843481616672, 4.368680416478882;"{""coordinates"": [4.368680416478882, 50.85843481616672], ""type"": ""Point""}"
893;active;Voirie;2.0;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.827241733771345%2C4.355070344014356;50.827241733771345, 4.355070344014356;"{""coordinates"": [4.355070344014356, 50.827241733771345], ""type"": ""Point""}"
902;active;Trottoir;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.80108482656444%2C4.336473358373563;50.80108482656444, 4.336473358373563;"{""coordinates"": [4.336473358373563, 50.80108482656444], ""type"": ""Point""}"
908;active;Voirie;1.8;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.834632670202616%2C4.372810960538616;50.834632670202616, 4.372810960538616;"{""coordinates"": [4.372810960538616, 50.834632670202616], ""type"": ""Point""}"
917;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84644820286245%2C4.294380716326474;50.84644820286245, 4.294380716326474;"{""coordinates"": [4.294380716326474, 50.84644820286245], ""type"": ""Point""}"
923;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84007478199416%2C4.380878124408967;50.84007478199416, 4.380878124408967;"{""coordinates"": [4.380878124408967, 50.84007478199416], ""type"": ""Point""}"
935;active;Trottoir;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86938351764352%2C4.384554152388495;50.86938351764352, 4.384554152388495;"{""coordinates"": [4.384554152388495, 50.86938351764352], ""type"": ""Point""}"
938;active;Trottoir;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87224475013422%2C4.379575801157748;50.87224475013422, 4.379575801157748;"{""coordinates"": [4.379575801157748, 50.87224475013422], ""type"": ""Point""}"
944;active;Trottoir;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.83686143848389%2C4.4081042859743835;50.83686143848389, 4.4081042859743835;"{""coordinates"": [4.408104285974384, 50.83686143848389], ""type"": ""Point""}"
955;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83294657713079%2C4.3576364873077855;50.83294657713079, 4.3576364873077855;"{""coordinates"": [4.357636487307786, 50.83294657713079], ""type"": ""Point""}"
970;active;Trottoir;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.83805764566643%2C4.373679903195107;50.83805764566643, 4.373679903195107;"{""coordinates"": [4.373679903195107, 50.83805764566643], ""type"": ""Point""}"
972;active;Voirie;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.7954595846611%2C4.413562900067066;50.7954595846611, 4.413562900067066;"{""coordinates"": [4.413562900067066, 50.7954595846611], ""type"": ""Point""}"
976;active;Voirie;2.5;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.863343220829975%2C4.3286654434549465;50.863343220829975, 4.3286654434549465;"{""coordinates"": [4.328665443454947, 50.863343220829975], ""type"": ""Point""}"
979;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.86778455360034%2C4.2936534608248955;50.86778455360034, 4.2936534608248955;"{""coordinates"": [4.293653460824896, 50.86778455360034], ""type"": ""Point""}"
985;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86434878663865%2C4.373575034987967;50.86434878663865, 4.373575034987967;"{""coordinates"": [4.373575034987967, 50.86434878663865], ""type"": ""Point""}"
986;active;Voirie;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84798065097044%2C4.391423922729278;50.84798065097044, 4.391423922729278;"{""coordinates"": [4.391423922729278, 50.84798065097044], ""type"": ""Point""}"
987;active;Trottoir;1.8;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85011936358542%2C4.407884331015377;50.85011936358542, 4.407884331015377;"{""coordinates"": [4.407884331015377, 50.85011936358542], ""type"": ""Point""}"
988;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86756088449057%2C4.319684933169057;50.86756088449057, 4.319684933169057;"{""coordinates"": [4.319684933169057, 50.86756088449057], ""type"": ""Point""}"
991;active;Trottoir;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86806087615859%2C4.365486287275627;50.86806087615859, 4.365486287275627;"{""coordinates"": [4.365486287275627, 50.86806087615859], ""type"": ""Point""}"
992;active;Voirie;1.8;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87064527804001%2C4.40698643520568;50.87064527804001, 4.40698643520568;"{""coordinates"": [4.40698643520568, 50.87064527804001], ""type"": ""Point""}"
994;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87603802976687%2C4.411691055520306;50.87603802976687, 4.411691055520306;"{""coordinates"": [4.411691055520306, 50.87603802976687], ""type"": ""Point""}"
1005;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.8528765436693%2C4.340513331671787;50.8528765436693, 4.340513331671787;"{""coordinates"": [4.340513331671787, 50.8528765436693], ""type"": ""Point""}"
1012;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83983784200068%2C4.324345154443145;50.83983784200068, 4.324345154443145;"{""coordinates"": [4.324345154443145, 50.83983784200068], ""type"": ""Point""}"
1013;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84127233971799%2C4.3286034805634985;50.84127233971799, 4.3286034805634985;"{""coordinates"": [4.328603480563499, 50.84127233971799], ""type"": ""Point""}"
1028;active;Trottoir;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.815207029802764%2C4.409190497734477;50.815207029802764, 4.409190497734477;"{""coordinates"": [4.409190497734477, 50.815207029802764], ""type"": ""Point""}"
1032;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82647978537699%2C4.289811939733131;50.82647978537699, 4.289811939733131;"{""coordinates"": [4.289811939733131, 50.82647978537699], ""type"": ""Point""}"
1039;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.811910851909325%2C4.319385706313137;50.811910851909325, 4.319385706313137;"{""coordinates"": [4.319385706313137, 50.811910851909325], ""type"": ""Point""}"
1045;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81808175708982%2C4.345847393391753;50.81808175708982, 4.345847393391753;"{""coordinates"": [4.345847393391753, 50.81808175708982], ""type"": ""Point""}"
1047;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.815024962993206%2C4.347029657553142;50.815024962993206, 4.347029657553142;"{""coordinates"": [4.347029657553142, 50.815024962993206], ""type"": ""Point""}"
1054;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.82096841908565%2C4.327535600509144;50.82096841908565, 4.327535600509144;"{""coordinates"": [4.327535600509144, 50.82096841908565], ""type"": ""Point""}"
1055;active;Trottoir;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.80227960553992%2C4.316063814269922;50.80227960553992, 4.316063814269922;"{""coordinates"": [4.316063814269922, 50.80227960553992], ""type"": ""Point""}"
1056;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.82075413420445%2C4.341944445656441;50.82075413420445, 4.341944445656441;"{""coordinates"": [4.341944445656441, 50.82075413420445], ""type"": ""Point""}"
1062;active;Trottoir;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.78907749469704%2C4.333787137297984;50.78907749469704, 4.333787137297984;"{""coordinates"": [4.333787137297984, 50.78907749469704], ""type"": ""Point""}"
1064;active;Trottoir;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.84770903287944%2C4.435717605923739;50.84770903287944, 4.435717605923739;"{""coordinates"": [4.435717605923739, 50.84770903287944], ""type"": ""Point""}"
